% 1. Title: Runtime security attributes
% 
% 2. Sources:
%      (a) Creator: Francisco Ramirez (fmr067@cs.bham.ac,uk)
%      (b) Date: January, 2016
% 
@RELATION selfsecure

@ATTRIBUTE agent                    NUMERIC
@ATTRIBUTE position                 {Administrator,Researcher,Lecturer}
@ATTRIBUTE location                 {SecuredLocation,UnknownLocation,HostileLocation}
@ATTRIBUTE device                   {UniversityDevice,SharedPublicDevice,PersonalDevice}
@ATTRIBUTE informationSensitivity   {TopSecret,Secret,Classified,Restricted,Official,NonClassified,Clearance,CompartmentedInformation}
@ATTRIBUTE asset                    {VoiceCommunication,File}
@ATTRIBUTE feature                  {EncryptionTlsSsl,Proxies,MediaEncryptionSRTP,EncryptionAtRest,EncryptionAtTransit,DifferentEncryptionKeysPerFile,PasswordProtectedFiles,SegmentationOfFiles}
@ATTRIBUTE securityLevel            {Unsecured,FairlySecured,Secured}
%@ATTRIBUTE service                 {VoIPServices,CloudStorageServices}
%@ATTRIBUTE featureSupported        {68bitsWEP2,128bitsAES,1028bitsAES,128bits3DES,256bitsAES,1024bitsAES,ArmyVPNwith64bitsWPA2-PSK,ArmyVPNwith128bitsAES,OnionRooting,NoMediaEncryption,MediaEncryptionIsSupportedSRTP,NoEncryptionAtTransit,NoDifferentEncryptionKeysPerFile,DifferentEncryptionKeysPerFile,NoPasswordProtectedFiles,PasswordProtectedFiles,NoSegmentationOfFiles,SuppportSegmentation}
%@ATTRIBUTE DataRate                NUMERIC  % mbits/s
%@ATTRIBUTE CPU                     NUMERIC  % CPU core @ 2.1 Ghz
%@ATTRIBUTE Memory                  NUMERIC  % Mbyte
%@ATTRIBUTE DiskSpace               NUMERIC  % Gbyte

@data
2052891823,Lecturer,UnknownLocation,PersonalDevice,CompartmentedInformation,SpeedAccessFiles,SegmentationOfFiles,Secured
2052891823,Administrator,HostileLocation,UniversityDevice,CompartmentedInformation,AvailabilityVoiceCommunication,Proxies,FairlySecured
2052891823,Administrator,HostileLocation,SharedPublicDevice,Secret,SpeedAccessFiles,SegmentationOfFiles,FairlySecured
1812680478,Lecturer,HostileLocation,PersonalDevice,CompartmentedInformation,AvailabilityVoiceCommunication,MediaEncryptionSRTP,Secured
1812680478,Lecturer,UnknownLocation,UniversityDevice,Clearance,AvailabilityVoiceCommunication,Proxies,Unsecured
1812680478,Administrator,SecuredLocation,SharedPublicDevice,Restricted,AvailabilityVoiceCommunication,EncryptionTlsSsl,Unsecured
1812680478,Administrator,UnknownLocation,PersonalDevice,Clearance,AvailabilityVoiceCommunication,Proxies,Secured
4577782427,Researcher,SecuredLocation,SharedPublicDevice,Official,AvailabilityVoiceCommunication,Proxies,Secured
4577782427,Administrator,HostileLocation,SharedPublicDevice,Official,SpeedAccessFiles,PasswordProtectedFiles,Secured
4577782427,Administrator,HostileLocation,PersonalDevice,TopSecret,AvailabilityVoiceCommunication,EncryptionTlsSsl,Secured
3610573424,Lecturer,HostileLocation,UniversityDevice,Clearance,AvailabilityVoiceCommunication,EncryptionTlsSsl,Secured
3610573424,Lecturer,UnknownLocation,UniversityDevice,CompartmentedInformation,AvailabilityVoiceCommunication,EncryptionTlsSsl,Unsecured
3610573424,Administrator,HostileLocation,PersonalDevice,Clearance,SpeedAccessFiles,PasswordProtectedFiles,FairlySecured
4928617647,Lecturer,SecuredLocation,PersonalDevice,Clearance,AvailabilityVoiceCommunication,Proxies,FairlySecured
4928617647,Administrator,UnknownLocation,SharedPublicDevice,Official,AvailabilityVoiceCommunication,MediaEncryptionSRTP,Unsecured
4928617647,Lecturer,HostileLocation,SharedPublicDevice,CompartmentedInformation,AvailabilityVoiceCommunication,Proxies,FairlySecured
5684406406,Researcher,SecuredLocation,SharedPublicDevice,Restricted,AvailabilityVoiceCommunication,MediaEncryptionSRTP,FairlySecured
5684406406,Administrator,UnknownLocation,PersonalDevice,Secret,AvailabilityVoiceCommunication,Proxies,FairlySecured
5684406406,Researcher,HostileLocation,UniversityDevice,NonClassified,SpeedAccessFiles,EncryptionAtRest,Secured
3618773292,Researcher,HostileLocation,PersonalDevice,NonClassified,SpeedAccessFiles,EncryptionAtRest,Secured
3618773292,Lecturer,SecuredLocation,PersonalDevice,Clearance,AvailabilityVoiceCommunication,Proxies,Secured
3618773292,Administrator,SecuredLocation,SharedPublicDevice,Official,AvailabilityVoiceCommunication,MediaEncryptionSRTP,Unsecured
8668704219,Lecturer,SecuredLocation,PersonalDevice,CompartmentedInformation,AvailabilityVoiceCommunication,EncryptionTlsSsl,FairlySecured
8668704219,Researcher,HostileLocation,SharedPublicDevice,Classified,AvailabilityVoiceCommunication,Proxies,FairlySecured
8668704219,Researcher,UnknownLocation,UniversityDevice,Classified,SpeedAccessFiles,PasswordProtectedFiles,Secured
7020747510,Researcher,UnknownLocation,PersonalDevice,Official,SpeedAccessFiles,PasswordProtectedFiles,FairlySecured
7020747510,Researcher,HostileLocation,SharedPublicDevice,Clearance,AvailabilityVoiceCommunication,MediaEncryptionSRTP,FairlySecured
7020747510,Administrator,SecuredLocation,SharedPublicDevice,TopSecret,SpeedAccessFiles,EncryptionAtTransit,Secured
7673855866,Lecturer,UnknownLocation,SharedPublicDevice,CompartmentedInformation,SpeedAccessFiles,PasswordProtectedFiles,Unsecured
7673855866,Researcher,SecuredLocation,UniversityDevice,NonClassified,AvailabilityVoiceCommunication,Proxies,Secured
7673855866,Lecturer,UnknownLocation,PersonalDevice,NonClassified,AvailabilityVoiceCommunication,Proxies,FairlySecured
7673855866,Administrator,HostileLocation,PersonalDevice,Restricted,SpeedAccessFiles,PasswordProtectedFiles,FairlySecured
7673855866,Lecturer,SecuredLocation,PersonalDevice,NonClassified,AvailabilityVoiceCommunication,MediaEncryptionSRTP,FairlySecured
7673855866,Lecturer,HostileLocation,UniversityDevice,Clearance,SpeedAccessFiles,EncryptionAtTransit,FairlySecured
1260146136,Administrator,SecuredLocation,SharedPublicDevice,CompartmentedInformation,SpeedAccessFiles,EncryptionAtTransit,Secured
1260146136,Researcher,SecuredLocation,SharedPublicDevice,Classified,AvailabilityVoiceCommunication,MediaEncryptionSRTP,Unsecured
1260146136,Lecturer,UnknownLocation,UniversityDevice,NonClassified,AvailabilityVoiceCommunication,Proxies,FairlySecured
1260146136,Researcher,SecuredLocation,UniversityDevice,Clearance,SpeedAccessFiles,EncryptionAtTransit,FairlySecured
1260146136,Administrator,UnknownLocation,SharedPublicDevice,NonClassified,AvailabilityVoiceCommunication,MediaEncryptionSRTP,Secured
1260146136,Lecturer,SecuredLocation,SharedPublicDevice,Clearance,SpeedAccessFiles,EncryptionAtRest,Secured
7714106467,Lecturer,HostileLocation,SharedPublicDevice,NonClassified,AvailabilityVoiceCommunication,EncryptionTlsSsl,Secured
7714106467,Lecturer,UnknownLocation,PersonalDevice,NonClassified,SpeedAccessFiles,EncryptionAtRest,FairlySecured
7714106467,Lecturer,HostileLocation,UniversityDevice,CompartmentedInformation,SpeedAccessFiles,SegmentationOfFiles,FairlySecured
7714106467,Lecturer,UnknownLocation,UniversityDevice,CompartmentedInformation,SpeedAccessFiles,DifferentEncryptionKeysPerFile,Secured
7714106467,Administrator,UnknownLocation,PersonalDevice,TopSecret,SpeedAccessFiles,PasswordProtectedFiles,Secured
7714106467,Researcher,SecuredLocation,SharedPublicDevice,Clearance,SpeedAccessFiles,DifferentEncryptionKeysPerFile,Unsecured
125564694,Administrator,HostileLocation,SharedPublicDevice,CompartmentedInformation,SpeedAccessFiles,EncryptionAtRest,FairlySecured
125564694,Administrator,UnknownLocation,SharedPublicDevice,TopSecret,AvailabilityVoiceCommunication,Proxies,Secured
125564694,Administrator,HostileLocation,PersonalDevice,Classified,SpeedAccessFiles,PasswordProtectedFiles,Secured
125564694,Administrator,HostileLocation,UniversityDevice,TopSecret,AvailabilityVoiceCommunication,EncryptionTlsSsl,Secured
125564694,Lecturer,UnknownLocation,UniversityDevice,NonClassified,SpeedAccessFiles,DifferentEncryptionKeysPerFile,FairlySecured
125564694,Administrator,HostileLocation,UniversityDevice,TopSecret,AvailabilityVoiceCommunication,EncryptionTlsSsl,Secured
2455803017,Researcher,HostileLocation,SharedPublicDevice,NonClassified,AvailabilityVoiceCommunication,MediaEncryptionSRTP,FairlySecured
2455803017,Lecturer,UnknownLocation,UniversityDevice,Clearance,SpeedAccessFiles,EncryptionAtRest,FairlySecured
2455803017,Lecturer,HostileLocation,PersonalDevice,CompartmentedInformation,AvailabilityVoiceCommunication,Proxies,Secured
2455803017,Lecturer,HostileLocation,PersonalDevice,CompartmentedInformation,AvailabilityVoiceCommunication,MediaEncryptionSRTP,Secured
2455803017,Lecturer,HostileLocation,UniversityDevice,Clearance,SpeedAccessFiles,SegmentationOfFiles,FairlySecured
2455803017,Lecturer,SecuredLocation,PersonalDevice,NonClassified,AvailabilityVoiceCommunication,Proxies,Secured
8345347896,Researcher,UnknownLocation,UniversityDevice,Official,SpeedAccessFiles,PasswordProtectedFiles,Unsecured
8345347896,Researcher,HostileLocation,PersonalDevice,Official,AvailabilityVoiceCommunication,Proxies,FairlySecured
8345347896,Lecturer,UnknownLocation,SharedPublicDevice,CompartmentedInformation,SpeedAccessFiles,EncryptionAtRest,Secured
8345347896,Researcher,UnknownLocation,UniversityDevice,NonClassified,SpeedAccessFiles,DifferentEncryptionKeysPerFile,Secured
8345347896,Lecturer,SecuredLocation,PersonalDevice,Clearance,SpeedAccessFiles,SegmentationOfFiles,Secured
8345347896,Administrator,HostileLocation,UniversityDevice,Classified,AvailabilityVoiceCommunication,Proxies,FairlySecured
3414490093,Administrator,SecuredLocation,SharedPublicDevice,Clearance,SpeedAccessFiles,SegmentationOfFiles,Secured
3414490093,Researcher,SecuredLocation,UniversityDevice,Official,AvailabilityVoiceCommunication,MediaEncryptionSRTP,Secured
3414490093,Researcher,SecuredLocation,PersonalDevice,Classified,AvailabilityVoiceCommunication,EncryptionTlsSsl,FairlySecured
3414490093,Researcher,SecuredLocation,PersonalDevice,NonClassified,SpeedAccessFiles,EncryptionAtRest,Secured
3414490093,Administrator,HostileLocation,UniversityDevice,Restricted,SpeedAccessFiles,DifferentEncryptionKeysPerFile,Secured
3414490093,Lecturer,UnknownLocation,PersonalDevice,NonClassified,SpeedAccessFiles,PasswordProtectedFiles,Secured
8652511355,Lecturer,SecuredLocation,PersonalDevice,CompartmentedInformation,SpeedAccessFiles,EncryptionAtTransit,Secured
8652511355,Researcher,UnknownLocation,PersonalDevice,Restricted,AvailabilityVoiceCommunication,MediaEncryptionSRTP,Secured
8652511355,Lecturer,UnknownLocation,SharedPublicDevice,CompartmentedInformation,AvailabilityVoiceCommunication,Proxies,Secured
8289291316,Administrator,UnknownLocation,SharedPublicDevice,Clearance,SpeedAccessFiles,EncryptionAtRest,FairlySecured
8289291316,Administrator,SecuredLocation,SharedPublicDevice,CompartmentedInformation,AvailabilityVoiceCommunication,Proxies,Secured
8289291316,Lecturer,SecuredLocation,PersonalDevice,CompartmentedInformation,SpeedAccessFiles,DifferentEncryptionKeysPerFile,Secured
3829466085,Researcher,HostileLocation,UniversityDevice,NonClassified,SpeedAccessFiles,DifferentEncryptionKeysPerFile,Secured
3829466085,Researcher,UnknownLocation,PersonalDevice,NonClassified,SpeedAccessFiles,DifferentEncryptionKeysPerFile,FairlySecured
3829466085,Administrator,SecuredLocation,PersonalDevice,NonClassified,SpeedAccessFiles,DifferentEncryptionKeysPerFile,FairlySecured
7108823475,Administrator,UnknownLocation,PersonalDevice,Restricted,SpeedAccessFiles,EncryptionAtTransit,FairlySecured
7108823475,Researcher,UnknownLocation,PersonalDevice,CompartmentedInformation,AvailabilityVoiceCommunication,MediaEncryptionSRTP,Secured
7108823475,Lecturer,UnknownLocation,UniversityDevice,NonClassified,SpeedAccessFiles,EncryptionAtRest,Secured
6247581350,Researcher,UnknownLocation,UniversityDevice,Official,SpeedAccessFiles,DifferentEncryptionKeysPerFile,Unsecured
6247581350,Researcher,UnknownLocation,SharedPublicDevice,Official,AvailabilityVoiceCommunication,MediaEncryptionSRTP,Secured
6247581350,Researcher,SecuredLocation,SharedPublicDevice,Restricted,AvailabilityVoiceCommunication,Proxies,FairlySecured
5047529821,Lecturer,UnknownLocation,SharedPublicDevice,CompartmentedInformation,SpeedAccessFiles,EncryptionAtTransit,Unsecured
5047529821,Lecturer,SecuredLocation,SharedPublicDevice,CompartmentedInformation,AvailabilityVoiceCommunication,MediaEncryptionSRTP,Secured
5047529821,Administrator,UnknownLocation,UniversityDevice,CompartmentedInformation,AvailabilityVoiceCommunication,Proxies,Unsecured
4228935660,Lecturer,UnknownLocation,UniversityDevice,Clearance,SpeedAccessFiles,PasswordProtectedFiles,Secured
4228935660,Lecturer,SecuredLocation,UniversityDevice,CompartmentedInformation,SpeedAccessFiles,DifferentEncryptionKeysPerFile,Unsecured
4228935660,Researcher,HostileLocation,SharedPublicDevice,NonClassified,AvailabilityVoiceCommunication,Proxies,FairlySecured
5713280154,Lecturer,HostileLocation,UniversityDevice,CompartmentedInformation,SpeedAccessFiles,PasswordProtectedFiles,FairlySecured
5713280154,Researcher,SecuredLocation,PersonalDevice,CompartmentedInformation,SpeedAccessFiles,SegmentationOfFiles,Secured
5713280154,Administrator,UnknownLocation,PersonalDevice,Restricted,AvailabilityVoiceCommunication,Proxies,FairlySecured
5713280154,Administrator,SecuredLocation,SharedPublicDevice,CompartmentedInformation,SpeedAccessFiles,PasswordProtectedFiles,Secured
5713280154,Lecturer,SecuredLocation,SharedPublicDevice,CompartmentedInformation,AvailabilityVoiceCommunication,Proxies,Unsecured
5713280154,Administrator,HostileLocation,PersonalDevice,Official,SpeedAccessFiles,SegmentationOfFiles,FairlySecured
5713280154,Researcher,HostileLocation,UniversityDevice,Classified,SpeedAccessFiles,PasswordProtectedFiles,FairlySecured
5713280154,Researcher,UnknownLocation,SharedPublicDevice,Clearance,AvailabilityVoiceCommunication,Proxies,FairlySecured
5713280154,Lecturer,HostileLocation,SharedPublicDevice,NonClassified,AvailabilityVoiceCommunication,MediaEncryptionSRTP,Secured
3196333908,Administrator,SecuredLocation,UniversityDevice,Classified,SpeedAccessFiles,PasswordProtectedFiles,Secured
3196333908,Administrator,UnknownLocation,SharedPublicDevice,TopSecret,SpeedAccessFiles,DifferentEncryptionKeysPerFile,Secured
3196333908,Administrator,UnknownLocation,UniversityDevice,Restricted,SpeedAccessFiles,PasswordProtectedFiles,Secured
3196333908,Administrator,SecuredLocation,UniversityDevice,Restricted,SpeedAccessFiles,SegmentationOfFiles,Unsecured
3196333908,Lecturer,HostileLocation,UniversityDevice,Clearance,AvailabilityVoiceCommunication,MediaEncryptionSRTP,Secured
3196333908,Administrator,UnknownLocation,PersonalDevice,CompartmentedInformation,SpeedAccessFiles,SegmentationOfFiles,Secured
3196333908,Researcher,UnknownLocation,UniversityDevice,Clearance,AvailabilityVoiceCommunication,EncryptionTlsSsl,Secured
3196333908,Researcher,HostileLocation,PersonalDevice,CompartmentedInformation,AvailabilityVoiceCommunication,Proxies,Secured
3196333908,Lecturer,HostileLocation,UniversityDevice,CompartmentedInformation,SpeedAccessFiles,DifferentEncryptionKeysPerFile,FairlySecured
7650804580,Researcher,UnknownLocation,PersonalDevice,Classified,SpeedAccessFiles,PasswordProtectedFiles,Secured
7650804580,Researcher,SecuredLocation,SharedPublicDevice,Classified,AvailabilityVoiceCommunication,Proxies,Secured
7650804580,Researcher,SecuredLocation,UniversityDevice,CompartmentedInformation,SpeedAccessFiles,DifferentEncryptionKeysPerFile,FairlySecured
7650804580,Researcher,HostileLocation,UniversityDevice,Restricted,SpeedAccessFiles,EncryptionAtRest,FairlySecured
7650804580,Researcher,HostileLocation,SharedPublicDevice,Classified,SpeedAccessFiles,PasswordProtectedFiles,FairlySecured
7650804580,Administrator,UnknownLocation,SharedPublicDevice,CompartmentedInformation,AvailabilityVoiceCommunication,EncryptionTlsSsl,FairlySecured
7650804580,Researcher,UnknownLocation,SharedPublicDevice,Official,SpeedAccessFiles,PasswordProtectedFiles,FairlySecured
7650804580,Lecturer,SecuredLocation,UniversityDevice,NonClassified,SpeedAccessFiles,PasswordProtectedFiles,Unsecured
7650804580,Lecturer,SecuredLocation,UniversityDevice,NonClassified,SpeedAccessFiles,EncryptionAtRest,FairlySecured
2968266554,Administrator,HostileLocation,UniversityDevice,Classified,AvailabilityVoiceCommunication,EncryptionTlsSsl,FairlySecured
2968266554,Administrator,SecuredLocation,PersonalDevice,Official,SpeedAccessFiles,SegmentationOfFiles,Secured
2968266554,Lecturer,SecuredLocation,SharedPublicDevice,CompartmentedInformation,AvailabilityVoiceCommunication,EncryptionTlsSsl,Unsecured
2968266554,Researcher,HostileLocation,UniversityDevice,Classified,SpeedAccessFiles,EncryptionAtTransit,Secured
2968266554,Administrator,SecuredLocation,SharedPublicDevice,NonClassified,AvailabilityVoiceCommunication,Proxies,Secured
2968266554,Researcher,SecuredLocation,SharedPublicDevice,Clearance,SpeedAccessFiles,SegmentationOfFiles,FairlySecured
2968266554,Administrator,HostileLocation,SharedPublicDevice,Restricted,AvailabilityVoiceCommunication,MediaEncryptionSRTP,Secured
2968266554,Administrator,UnknownLocation,SharedPublicDevice,Classified,AvailabilityVoiceCommunication,Proxies,FairlySecured
2968266554,Lecturer,HostileLocation,UniversityDevice,CompartmentedInformation,SpeedAccessFiles,EncryptionAtRest,FairlySecured
706919838,Administrator,UnknownLocation,SharedPublicDevice,Restricted,AvailabilityVoiceCommunication,Proxies,FairlySecured
706919838,Lecturer,UnknownLocation,UniversityDevice,CompartmentedInformation,AvailabilityVoiceCommunication,Proxies,Secured
706919838,Administrator,HostileLocation,SharedPublicDevice,Official,AvailabilityVoiceCommunication,MediaEncryptionSRTP,Secured
706919838,Researcher,HostileLocation,SharedPublicDevice,Official,AvailabilityVoiceCommunication,EncryptionTlsSsl,Secured
706919838,Administrator,HostileLocation,UniversityDevice,Restricted,AvailabilityVoiceCommunication,Proxies,FairlySecured
706919838,Administrator,HostileLocation,SharedPublicDevice,NonClassified,SpeedAccessFiles,PasswordProtectedFiles,FairlySecured
706919838,Administrator,SecuredLocation,PersonalDevice,Secret,AvailabilityVoiceCommunication,EncryptionTlsSsl,FairlySecured
706919838,Researcher,HostileLocation,SharedPublicDevice,Restricted,SpeedAccessFiles,SegmentationOfFiles,FairlySecured
706919838,Lecturer,HostileLocation,UniversityDevice,CompartmentedInformation,AvailabilityVoiceCommunication,EncryptionTlsSsl,FairlySecured
7904090544,Administrator,SecuredLocation,UniversityDevice,Restricted,AvailabilityVoiceCommunication,MediaEncryptionSRTP,Unsecured
7904090544,Administrator,HostileLocation,PersonalDevice,Secret,AvailabilityVoiceCommunication,Proxies,Secured
7904090544,Researcher,SecuredLocation,PersonalDevice,Classified,AvailabilityVoiceCommunication,MediaEncryptionSRTP,Secured
7904090544,Administrator,HostileLocation,PersonalDevice,Classified,SpeedAccessFiles,PasswordProtectedFiles,FairlySecured
7904090544,Lecturer,HostileLocation,SharedPublicDevice,Clearance,SpeedAccessFiles,EncryptionAtTransit,Secured
7904090544,Administrator,UnknownLocation,SharedPublicDevice,TopSecret,SpeedAccessFiles,SegmentationOfFiles,Secured
7904090544,Lecturer,UnknownLocation,SharedPublicDevice,CompartmentedInformation,SpeedAccessFiles,PasswordProtectedFiles,Secured
7904090544,Lecturer,UnknownLocation,SharedPublicDevice,CompartmentedInformation,AvailabilityVoiceCommunication,MediaEncryptionSRTP,Secured
7904090544,Researcher,HostileLocation,PersonalDevice,CompartmentedInformation,SpeedAccessFiles,EncryptionAtRest,FairlySecured
4888730752,Administrator,HostileLocation,UniversityDevice,NonClassified,AvailabilityVoiceCommunication,Proxies,Secured
4888730752,Researcher,SecuredLocation,PersonalDevice,Official,SpeedAccessFiles,PasswordProtectedFiles,Secured
4888730752,Administrator,SecuredLocation,PersonalDevice,TopSecret,AvailabilityVoiceCommunication,MediaEncryptionSRTP,Secured
4888730752,Administrator,UnknownLocation,SharedPublicDevice,NonClassified,SpeedAccessFiles,DifferentEncryptionKeysPerFile,FairlySecured
4888730752,Researcher,HostileLocation,UniversityDevice,Clearance,AvailabilityVoiceCommunication,Proxies,FairlySecured
4888730752,Administrator,HostileLocation,UniversityDevice,Official,AvailabilityVoiceCommunication,MediaEncryptionSRTP,Secured
4888730752,Researcher,SecuredLocation,SharedPublicDevice,Clearance,AvailabilityVoiceCommunication,Proxies,Secured
4888730752,Researcher,SecuredLocation,PersonalDevice,Restricted,AvailabilityVoiceCommunication,EncryptionTlsSsl,Secured
4888730752,Administrator,SecuredLocation,UniversityDevice,Restricted,AvailabilityVoiceCommunication,EncryptionTlsSsl,FairlySecured
3093918538,Administrator,UnknownLocation,UniversityDevice,Classified,SpeedAccessFiles,EncryptionAtRest,Unsecured
3093918538,Administrator,UnknownLocation,SharedPublicDevice,Official,AvailabilityVoiceCommunication,MediaEncryptionSRTP,FairlySecured
3093918538,Researcher,UnknownLocation,SharedPublicDevice,NonClassified,AvailabilityVoiceCommunication,Proxies,Secured
3093918538,Researcher,UnknownLocation,PersonalDevice,Clearance,AvailabilityVoiceCommunication,MediaEncryptionSRTP,FairlySecured
3093918538,Lecturer,UnknownLocation,PersonalDevice,CompartmentedInformation,AvailabilityVoiceCommunication,Proxies,FairlySecured
3093918538,Administrator,UnknownLocation,UniversityDevice,Restricted,AvailabilityVoiceCommunication,EncryptionTlsSsl,Unsecured
3093918538,Administrator,SecuredLocation,SharedPublicDevice,TopSecret,AvailabilityVoiceCommunication,EncryptionTlsSsl,Secured
3093918538,Lecturer,HostileLocation,UniversityDevice,CompartmentedInformation,SpeedAccessFiles,DifferentEncryptionKeysPerFile,Secured
3093918538,Lecturer,HostileLocation,SharedPublicDevice,Clearance,SpeedAccessFiles,PasswordProtectedFiles,Secured
2869357851,Administrator,UnknownLocation,PersonalDevice,TopSecret,AvailabilityVoiceCommunication,EncryptionTlsSsl,Secured
2869357851,Researcher,HostileLocation,PersonalDevice,Restricted,SpeedAccessFiles,DifferentEncryptionKeysPerFile,Secured
2869357851,Lecturer,SecuredLocation,SharedPublicDevice,Clearance,AvailabilityVoiceCommunication,MediaEncryptionSRTP,FairlySecured
2869357851,Lecturer,SecuredLocation,UniversityDevice,CompartmentedInformation,AvailabilityVoiceCommunication,Proxies,FairlySecured
2869357851,Lecturer,UnknownLocation,PersonalDevice,NonClassified,AvailabilityVoiceCommunication,MediaEncryptionSRTP,Secured
2869357851,Researcher,HostileLocation,SharedPublicDevice,Official,SpeedAccessFiles,DifferentEncryptionKeysPerFile,FairlySecured
2869357851,Lecturer,UnknownLocation,UniversityDevice,CompartmentedInformation,SpeedAccessFiles,EncryptionAtTransit,Secured
2869357851,Lecturer,HostileLocation,UniversityDevice,NonClassified,AvailabilityVoiceCommunication,Proxies,Secured
2869357851,Lecturer,HostileLocation,SharedPublicDevice,CompartmentedInformation,SpeedAccessFiles,SegmentationOfFiles,Secured
6979560787,Lecturer,SecuredLocation,PersonalDevice,Clearance,SpeedAccessFiles,EncryptionAtTransit,FairlySecured
6979560787,Researcher,HostileLocation,SharedPublicDevice,Classified,SpeedAccessFiles,DifferentEncryptionKeysPerFile,FairlySecured
4239568528,Administrator,UnknownLocation,PersonalDevice,NonClassified,AvailabilityVoiceCommunication,Proxies,FairlySecured
4239568528,Lecturer,HostileLocation,UniversityDevice,NonClassified,SpeedAccessFiles,EncryptionAtRest,Secured
935219468,Researcher,UnknownLocation,UniversityDevice,NonClassified,AvailabilityVoiceCommunication,EncryptionTlsSsl,Secured
935219468,Researcher,HostileLocation,UniversityDevice,Restricted,AvailabilityVoiceCommunication,EncryptionTlsSsl,Secured
9647614076,Administrator,UnknownLocation,PersonalDevice,Clearance,SpeedAccessFiles,EncryptionAtRest,Secured
9647614076,Lecturer,HostileLocation,PersonalDevice,Clearance,SpeedAccessFiles,DifferentEncryptionKeysPerFile,Secured
6503316027,Researcher,HostileLocation,UniversityDevice,Clearance,AvailabilityVoiceCommunication,MediaEncryptionSRTP,FairlySecured
6503316027,Lecturer,SecuredLocation,PersonalDevice,NonClassified,SpeedAccessFiles,SegmentationOfFiles,Secured
6377036249,Researcher,HostileLocation,UniversityDevice,Clearance,SpeedAccessFiles,DifferentEncryptionKeysPerFile,FairlySecured
6377036249,Lecturer,UnknownLocation,SharedPublicDevice,CompartmentedInformation,AvailabilityVoiceCommunication,MediaEncryptionSRTP,Secured
6377036249,Administrator,HostileLocation,PersonalDevice,Restricted,SpeedAccessFiles,EncryptionAtRest,FairlySecured
6377036249,Researcher,UnknownLocation,SharedPublicDevice,Official,SpeedAccessFiles,EncryptionAtTransit,Secured
6377036249,Administrator,HostileLocation,PersonalDevice,NonClassified,AvailabilityVoiceCommunication,Proxies,Secured
2036715877,Lecturer,UnknownLocation,SharedPublicDevice,Clearance,SpeedAccessFiles,SegmentationOfFiles,FairlySecured
2036715877,Administrator,HostileLocation,UniversityDevice,TopSecret,AvailabilityVoiceCommunication,Proxies,Secured
2036715877,Administrator,HostileLocation,SharedPublicDevice,CompartmentedInformation,AvailabilityVoiceCommunication,EncryptionTlsSsl,Secured
2036715877,Lecturer,SecuredLocation,SharedPublicDevice,CompartmentedInformation,SpeedAccessFiles,DifferentEncryptionKeysPerFile,FairlySecured
2036715877,Researcher,UnknownLocation,SharedPublicDevice,Restricted,AvailabilityVoiceCommunication,MediaEncryptionSRTP,Unsecured
2437908999,Administrator,HostileLocation,UniversityDevice,CompartmentedInformation,AvailabilityVoiceCommunication,Proxies,Secured
2437908999,Researcher,UnknownLocation,UniversityDevice,CompartmentedInformation,AvailabilityVoiceCommunication,MediaEncryptionSRTP,FairlySecured
2437908999,Researcher,UnknownLocation,PersonalDevice,Classified,SpeedAccessFiles,EncryptionAtTransit,FairlySecured
2437908999,Administrator,SecuredLocation,UniversityDevice,Secret,SpeedAccessFiles,PasswordProtectedFiles,FairlySecured
2437908999,Researcher,UnknownLocation,SharedPublicDevice,Official,AvailabilityVoiceCommunication,Proxies,FairlySecured
3588526101,Researcher,SecuredLocation,PersonalDevice,NonClassified,AvailabilityVoiceCommunication,Proxies,Secured
3588526101,Administrator,HostileLocation,PersonalDevice,Clearance,AvailabilityVoiceCommunication,MediaEncryptionSRTP,Secured
3588526101,Administrator,HostileLocation,UniversityDevice,Classified,AvailabilityVoiceCommunication,EncryptionTlsSsl,Secured
3588526101,Administrator,SecuredLocation,SharedPublicDevice,Official,SpeedAccessFiles,PasswordProtectedFiles,FairlySecured
3588526101,Lecturer,SecuredLocation,UniversityDevice,Clearance,SpeedAccessFiles,DifferentEncryptionKeysPerFile,Secured
7080860217,Researcher,HostileLocation,SharedPublicDevice,CompartmentedInformation,AvailabilityVoiceCommunication,MediaEncryptionSRTP,Secured
7080860217,Researcher,SecuredLocation,UniversityDevice,Classified,SpeedAccessFiles,EncryptionAtRest,Unsecured
7080860217,Researcher,HostileLocation,UniversityDevice,Restricted,AvailabilityVoiceCommunication,MediaEncryptionSRTP,Secured
7080860217,Administrator,SecuredLocation,PersonalDevice,Classified,AvailabilityVoiceCommunication,EncryptionTlsSsl,Secured
7080860217,Administrator,HostileLocation,PersonalDevice,Secret,SpeedAccessFiles,SegmentationOfFiles,Secured
5474656951,Researcher,SecuredLocation,SharedPublicDevice,Clearance,SpeedAccessFiles,SegmentationOfFiles,Unsecured
5474656951,Researcher,HostileLocation,SharedPublicDevice,Restricted,SpeedAccessFiles,PasswordProtectedFiles,FairlySecured
5474656951,Lecturer,UnknownLocation,PersonalDevice,Clearance,SpeedAccessFiles,SegmentationOfFiles,FairlySecured
988494436,Administrator,HostileLocation,PersonalDevice,Restricted,AvailabilityVoiceCommunication,EncryptionTlsSsl,FairlySecured
988494436,Lecturer,SecuredLocation,SharedPublicDevice,CompartmentedInformation,SpeedAccessFiles,PasswordProtectedFiles,FairlySecured
